Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,PCO2_AT_TEMP--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,PCO2_AT_TEMP--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,PCO2_AT_TEMP--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD,PCO2_AT_TEMP--STATE_MOD
2024-02-23,12,5,,2716.05,0.0134999999999999,,,,,,,0.0134999999999999,34,7.2,0.5,2935.3271016811555,26.79759126368887,93.48049624760746,2.734145668771084,316.9533654055183,29.107159649445304,,,,,,,,,,,,
2024-02-23,12,6,,3307.9,0.01,,,,,,,0.01,34,7.2,0.5,3416.844239004608,25.954268950091464,91.61500042572489,2.3172261468107034,322.81363450233766,29.98473409563563,,,,,,,,,,,,
2024-02-23,12,7,,3888.32,0.0094999999999999,,,,,,,0.0095,34,7.2,0.5,3884.260067203221,24.59929691202629,89.74588775212474,1.8985867486232744,328.2751125362397,30.93394472599039,,,,,,,,,,,,
2024-02-23,12,8,,4309.7,0.009,,,,,,,0.0089999999999999,34,7.2,0.5,4342.317984845635,22.950388187531143,87.90494256100908,1.528115848357303,333.16907758271293,31.93251413343011,,,,,,,,,,,,
2024-02-23,12,9,,4805.73,0.0089999999999999,,,,,,,0.009,34,7.2,0.5,4792.9754077981615,21.140086348809778,86.09174117483695,1.2359863348012392,337.5373845179388,32.97088007235542,,,,,,,,,,,,
2024-02-23,12,10,,5302.42,0.0085,,,,,,,0.0084999999999999,34,7.2,0.5,5235.68909644592,19.244096099591705,84.29010954370071,1.0356489975174303,341.4888423724645,34.0413393104286,,,,,,,,,,,,
2024-02-23,12,11,,5791.69,0.0074999999999999,,,,,,,0.0075,34,7.2,0.5,5666.155545717997,17.29290039367975,82.48101708048381,0.9261020645771888,345.11928139205486,35.1589199070075,,,,,,,,,,,,
2024-02-23,12,12,,6118.18,0.0,,,,,,,0.0,34,7.2,0.5,6063.268196016503,15.223905210388066,80.66778787676189,0.8726410274906973,348.382876688384,36.59604847709813,,,,,,,,,,,,
2024-02-23,13,0,,146.51,0.0045,158.35,13.6,98.59,0.92,318.0,39.2,0.00425,34,7.2,0.5,158.35,13.6,98.59,0.92,318.0,39.2,158.25069432828766,11.812848920502574,99.9440883578802,0.9568487652969944,314.1735766466347,56.82838896790896,1.0,1.0,1.0,1.0,1.0,1.0
2024-02-23,13,1,,509.83,0.0065,507.1278,16.31,98.22,2.38,307.0,32.8,0.004052754,34,7.2,0.5,862.5631891,18.9969222,99.11393972,1.663562472,305.2057656,30.30206715,702.7023795577015,15.655287753205364,99.82493970371492,2.2243205606349448,305.92606544463047,41.598757076587646,0.991681305533294,1.0721555060367167,0.9852868151450788,1.052332792377405,1.0079365701983467,0.8473412700527825
