,Batch,Day,IGG,VCC,Viability,Glutamate,Ammonium,Normalized_Bolus_Feed,Temperature_setpoint,pH_setpoint
197,AR25-064-020,2,116.78653375990243,5.613841887950458,99.19449845787736,2.874186019829908,1.719542630275977,0.0,36.5,6.9
198,AR25-064-020,3,218.92641095361083,7.343822998952595,99.45012540073726,2.9927545663562647,2.32903415047021,0.040737452,36.5,6.9
199,AR25-064-020,4,345.3371365416084,8.331495894591505,99.53454044364715,3.25363451737347,3.0275563106906858,0.0,36.5,6.9
200,AR25-064-020,5,504.03325805816473,9.568657301073978,98.93202084236674,3.5584433520811416,3.5553526566817486,0.0,35.0,6.9
201,AR25-064-020,6,838.5534565011782,10.533796468584912,98.3136709477397,3.6853013178546967,3.9685991054132126,0.051362683,35.0,6.9
202,AR25-064-020,7,1195.6649680135595,10.691415788591934,97.76932732567872,3.905713125777379,4.520249862976931,0.0,35.0,6.9
203,AR25-064-020,8,1556.9072697086958,11.0881181581625,96.79060283142876,4.055667554001634,4.851939325260639,0.050284776,35.0,6.9
204,AR25-064-020,9,1934.4957738235998,10.79022191519713,95.76310619339944,4.315217677109748,5.305172775015099,0.0,35.0,6.9
205,AR25-064-020,10,2325.681020435878,10.879785840367518,94.19753768835889,4.529949188577915,5.55124257701348,0.04465645,35.0,6.9
206,AR25-064-020,11,2759.936456587645,10.527866209759715,92.49046427034939,4.868322728928319,5.93572845978793,0.0,35.0,6.9
207,AR25-064-020,12,3249.2347715262586,10.707971531445798,90.23111581447671,5.1924547141398065,6.1849737117089525,0.038652131,35.0,6.9
