Batch,Day,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
MPC25-001-033,13,6289.529053,17.32069227,91.02130854,19.2520491,17.9894843,11.95996453,0,35,6.9
MPC25-001-033,14,7440.773523,17.7404061,88.94720201,19.34138892,20.26355608,12.77223195,0,35,6.9
MPC25-001-034,0,72.24706,1,99.2,14.95,0.74,2.94,0,36.5,7.1
MPC25-001-034,1,-48.8076072,2.132046009,99.23706706,15.27429975,1.547962472,2.405920747,0,36.5,7.1
MPC25-001-034,2,-112.5746796,3.273512573,99.25180823,15.87691393,2.447890783,2.317145973,0,36.5,7.1
MPC25-001-034,3,-65.58509893,4.630349389,99.29169838,16.38672539,3.309603524,3.03835926,0.037411268,36.5,7.1
MPC25-001-034,4,134.1356321,7.043461173,99.68137594,16.36734341,3.807239138,4.405312665,0,36.5,7.1
MPC25-001-034,5,503.3315673,9.933790415,99.71366312,16.20313869,4.243321327,5.993279506,0,35,7.1
MPC25-001-034,6,1077.304359,11.86867187,99.40666775,15.80724522,4.630577381,6.430507923,0.0468399,35,7.1
MPC25-001-034,7,1635.844144,13.99315685,99.19082005,15.78101788,5.189286101,6.067388101,0,35,7.1
MPC25-001-034,8,2214.227598,15.03867155,98.15440637,16.57590862,6.232550757,5.406939011,0.04749481,35,7.1
MPC25-001-034,9,2834.429106,15.85105079,97.15923615,17.42029103,7.286048132,5.145668556,0,35,7.1
MPC25-001-034,10,3553.887033,15.72881067,95.42595642,18.35246248,8.487104996,5.521066591,0.043439271,35,7.1
MPC25-001-034,11,4366.049725,15.85454768,93.83864354,18.65032468,9.385033122,6.457972176,0,35,7.1
MPC25-001-034,12,5271.815795,15.63152161,91.61873804,18.71956079,10.2180181,7.374008848,0.039029597,35,7.1
MPC25-001-034,13,6216.547699,15.85239545,89.42248568,18.39325936,10.71258971,7.763066513,0,35,7.1
MPC25-001-034,14,7181.465056,15.58022687,86.39403602,18.35669123,11.12229043,7.194269153,0,35,7.1
MPC25-001-035,0,75.18855,1.5,98.7,15.53,0.59,2.94,0,36.5,6.9
MPC25-001-035,1,83.56782717,2.905433613,98.3288278,15.41261945,0.989438056,2.977932889,0,36.5,6.9
MPC25-001-035,2,124.7928936,4.424771427,97.9468947,15.58079943,1.524613067,3.03372699,0,36.5,6.9
MPC25-001-035,3,230.3563427,6.041797447,97.55419566,15.88262302,2.163689168,3.440058661,0.032369717,36.5,6.9
MPC25-001-035,4,438.1472082,8.326730037,97.41772167,15.97333348,2.650170299,4.273298896,0,35,6.9
MPC25-001-035,5,853.1065879,9.19742027,96.65803096,15.97049926,3.094686867,4.274896491,0,35,6.9
MPC25-001-035,6,1237.86549,9.488869514,95.75744771,16.32662297,3.938728756,4.127188184,0.040602245,35,6.9
MPC25-001-035,7,1621.782666,9.752654493,95.06271684,16.69584163,4.856112721,4.06872089,0,35,6.9
MPC25-001-035,8,2042.122713,9.282810147,93.87886857,17.28483453,6.036790231,4.247554129,0.041278175,35,6.9
MPC25-001-035,9,2497.601205,9.042928359,92.97317589,17.53332451,7.097763028,4.730934623,0,35,6.9
MPC25-001-035,10,3007.769351,8.408066002,91.6099162,17.78240748,8.253280113,5.263583463,0.037833861,35,6.9
MPC25-001-035,11,3548.084447,8.213616577,90.45893597,17.71549449,9.192534313,5.637296959,0,35,6.9
MPC25-001-035,12,4125.101313,7.722130165,88.75242726,17.82772191,10.12602433,5.559863939,0.034067647,35,6.9
MPC25-001-035,13,4720.003575,7.529995778,87.01670875,17.88553802,10.72322918,4.998360551,0,35,6.9
MPC25-001-035,14,5354.023096,6.9028446,84.50477912,18.24285421,11.05546456,3.927019578,0,35,6.9
MPC25-001-036,0,74.63235,0.5,98.9,15.49,0.95,2.73,0,36.5,6.9
MPC25-001-036,1,-10.85187935,1.358844093,98.63883423,15.63048066,1.757577608,2.627788871,0,36.5,6.9
MPC25-001-036,2,-50.97827778,2.355720497,98.43872488,15.96438806,2.675107793,2.816184629,0,36.5,6.9
MPC25-001-036,3,-6.738280563,3.61952318,98.32044866,16.27340143,3.633502473,3.541003853,0.032369717,36.5,6.9
MPC25-001-036,4,158.1594525,5.809570927,98.54461646,16.24357045,4.376372238,4.703906545,0,36.5,6.9
MPC25-001-036,5,466.4124984,8.386622397,98.49133102,16.20231959,5.163082425,6.05965211,0,36.5,6.9
MPC25-001-036,6,895.3655342,11.46183747,98.43788281,16.1082832,6.088794488,7.560160167,0.040602245,35,6.9
MPC25-001-036,7,1532.249267,13.98463388,98.34495603,15.77606023,6.872686744,7.818478133,0,35,6.9
MPC25-001-036,8,2178.68138,15.61543358,97.5516526,16.33888585,8.290295998,7.472994147,0.041278175,35,6.9
MPC25-001-036,9,2855.034503,16.91905358,96.77322506,17.21961977,9.983219603,7.288364849,0,35,6.9
MPC25-001-036,10,3628.411839,17.21123559,95.33401156,18.39511294,12.06408361,7.752075317,0.037833861,35,6.9
MPC25-001-036,11,4517.639156,17.578518,94.03715378,19.08270989,14.096099,9.035351361,0,35,6.9
MPC25-001-036,12,5544.631746,17.65335581,92.24984935,19.48222544,16.24391783,10.70253349,0.034067647,35,6.9
MPC25-001-036,13,6673.152728,18.29347112,90.5732095,19.38182435,18.25914374,12.20154409,0,35,6.9
MPC25-001-036,14,7889.333418,18.7855014,88.25393359,19.42878227,20.39307597,12.94739029,0,35,6.9
