,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
82,1552.7953339882863,16.9774298077926,101.27297737256899,15.785626008260941,5.050274831735014,7.236022468046439,0.0,35.0,7.3
83,2270.539365997018,18.88396058346504,100.58021873072099,16.27874976941378,5.982047999174757,7.086266976047988,0.041278175,35.0,7.3
84,3022.3567169876615,20.477988267556483,99.85031087043654,16.979125671649776,7.127971546453085,7.034906043879967,0.0,35.0,7.3
85,3855.509594916744,20.99873200243902,98.40079513483944,17.967840950236194,8.66169268835902,7.440734522910883,0.037833861,35.0,7.3
86,4772.684550069426,21.41424154074956,97.0281323137794,18.553917384474886,10.201050260960153,8.457309303056908,0.0,35.0,7.3
87,5787.108328937096,21.251379171215266,95.10825699285103,18.967597750627995,11.939799676980442,9.738692897271752,0.034067647,35.0,7.3
88,6860.4016690691415,21.320294330835235,93.27450743504278,18.957196000766963,13.630491003095214,10.868194301605019,0.0,35.0,7.3
89,7978.835232014759,20.930914717023853,90.82623495854428,19.09068527142751,15.510077535701903,11.363127342435476,0.0,35.0,7.3
90,75.02,1.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,7.3
91,41.034828876823155,3.023799091969841,98.91284811493367,15.320431232832844,1.1455292089976385,3.0716316972692415,0.0,36.5,7.3
92,69.5720020896306,4.905319520904545,99.20830706206,15.378823727850778,1.584763573445449,3.34310670580102,0.0,36.5,7.3
93,183.65256254289267,7.08691105461278,99.44742162397255,15.556408795930082,2.0465207444737987,3.8074320225380784,0.042434169,36.5,7.3
94,417.79747918067875,10.18730504387574,99.92406084532412,15.549297140595343,2.232193732239277,4.4766011887836425,0.0,35.0,7.3
95,880.2333134365025,11.80764337991296,99.52789870014068,15.617617673670622,2.3278577133821736,4.145824697660324,0.0,35.0,7.3
96,1331.2147990635285,12.742353515109272,98.81908569563831,16.13140333605089,2.7543300860509605,3.6779397848525797,0.053031757,35.0,7.3
97,1808.7347802346217,13.706993879249746,98.24034844682944,16.591825528541705,3.0646043957354516,3.382077124037855,0.0,35.0,7.3
98,2353.895883659601,13.75667167578514,96.875723197176,17.254772244586352,3.507486954935917,3.3973127394278313,0.053633643,35.0,7.3
99,2950.8872519986385,14.086694574064916,95.71762335750005,17.411221533555114,3.607773676870586,3.740298003113168,0.0,35.0,7.3
100,3607.101867829924,13.790530707647068,93.80737368726982,17.543499810642743,3.681713594635229,4.028639432766458,0.048951202,35.0,7.3
101,4271.2319869234825,13.83572745833251,92.02306917657022,17.27492930705902,3.370396620553135,3.9876300050387625,0.0,35.0,7.3
102,4932.610651883715,13.15834136583419,89.40012259508246,17.25652845342461,2.9880832525961942,3.277177471695312,0.0438877,35.0,7.3
103,5547.939306984085,12.443331723730541,86.6711430264732,17.171066399626888,2.1483096207615704,1.9140088276238665,0.0,35.0,7.3
104,6124.883028653644,10.695861436079825,82.95041384768608,17.444466118789155,0.9849810620605781,-0.08478639010823569,0.0,35.0,7.3
105,75.02,0.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,7.3
106,-29.94716901734997,1.6433486964621518,99.03556353394102,15.33272593077629,1.395424611784628,3.0560870364017254,0.0,36.5,7.3
107,-80.4545074371905,3.1730017366181076,99.5173978183295,15.42047675252173,2.1153001356790164,3.3189983790204516,0.0,36.5,7.3
108,-47.86626862032956,5.060363816597878,100.00520958692914,15.634887374530358,2.8737962131703303,3.7988604223759816,0.032369717,36.5,7.3
109,105.64053115454264,7.812527434868071,100.71579765715464,15.708111767298275,3.4268886395049156,4.54777004058255,0.0,36.5,7.3
110,413.5988944917971,10.814390118519022,101.01782448905152,15.89653312201624,4.003665172817872,5.541993937483444,0.0,36.5,7.3
111,865.3637780883131,14.195143960548549,101.20649571326871,16.02342023685232,4.650077977003331,6.8944187778792,0.040602245,35.0,7.3
112,1552.7953339882863,16.9774298077926,101.27297737256899,15.785626008260941,5.050274831735014,7.236022468046439,0.0,35.0,7.3
